istep  time  F_top  F_bot   Tmin  Tmean Tmax  Vmin  Vrms Vmax  eta_min  eta_mean  eta_max   ra_eff Nu_top  Nu_bot   C_min  C_mean  C_max F_mean  F_max  erupt_rate  erupta erupt_heatflux entrainment Cmass_error H_int r_innercore Tsurf  Tcmb 
      10  2.3894824E+15  5.0120966E-02  9.4936103E-02  5.4231091E+02  2.3557110E+03  3.6409869E+03  4.1752417E-16  2.8806800E-11  3.3450895E-10  1.3066937E+20  1.3186705E+24  1.0000000E+26  7.5833957E-25  1.3277765E+01  7.5061387E+00  0.0000000E+00  7.9893769E-02  4.7944634E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0466027E-07  4.1977257E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
      11  2.6060810E+15  4.8265121E-02  8.9133308E-02  5.3597662E+02  2.3551811E+03  3.6543467E+03  1.9218729E-16  3.2787405E-11  4.2155965E-10  1.2982865E+20  1.3195361E+24  1.0000000E+26  7.5784211E-25  1.2786125E+01  7.0473397E+00  0.0000000E+00  7.9896433E-02  4.7944375E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0463830E-07  4.2065132E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
      12  2.7525200E+15  4.7089666E-02  8.5630678E-02  5.3195727E+02  2.3548270E+03  3.6638989E+03  3.8290516E-17  3.4483005E-11  4.7164085E-10  1.3121303E+20  1.3202068E+24  1.0000000E+26  7.5745710E-25  1.2474731E+01  6.7704037E+00  0.0000000E+00  7.9896698E-02  4.7944202E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0462482E-07  4.2105748E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
      13  2.8952768E+15  4.6359071E-02  8.3514069E-02  5.2830814E+02  2.3544848E+03  3.6781819E+03  3.4806647E-16  4.1302729E-11  5.9754161E-10  1.3271278E+20  1.3209446E+24  1.0000000E+26  7.5703404E-25  1.2281185E+01  6.6030536E+00  0.0000000E+00  7.9898682E-02  4.7944032E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0461093E-07  4.2151657E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
      14  2.9943566E+15  4.5678007E-02  8.1610578E-02  5.2587082E+02  2.3542458E+03  3.6821453E+03  2.1975003E-16  4.8627191E-11  7.3826416E-10  1.3282194E+20  1.3215105E+24  1.0000000E+26  7.5670983E-25  1.2100762E+01  6.4525538E+00  0.0000000E+00  7.9899087E-02  4.7943915E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0459583E-07  4.2180212E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
      15  3.0705843E+15  4.5229435E-02  8.0371842E-02  5.2405491E+02  2.3540654E+03  3.6850958E+03  2.5820263E-16  5.2098985E-11  7.8529369E-10  1.3338052E+20  1.3219756E+24  1.0000000E+26  7.5644362E-25  1.1981928E+01  6.3546129E+00  0.0000000E+00  7.9901120E-02  4.7943827E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0457184E-07  4.2221701E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
      16  3.1399299E+15  4.4894512E-02  7.9459859E-02  5.2245378E+02  2.3539038E+03  3.6877060E+03  2.2545233E-16  5.8155823E-11  9.3049617E-10  1.3319669E+20  1.3222876E+24  1.0000000E+26  7.5626515E-25  1.1893203E+01  6.2825068E+00  0.0000000E+00  7.9902193E-02  4.7943747E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0456014E-07  4.2245810E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
      17  3.1974230E+15  4.4597352E-02  7.8662410E-02  5.2115714E+02  2.3537680E+03  3.6898172E+03  3.1566076E-16  6.3910423E-11  1.0228219E-09  1.3321222E+20  1.3220566E+24  1.0000000E+26  7.5639724E-25  1.1814481E+01  6.2194565E+00  0.0000000E+00  7.9902071E-02  4.7943681E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0455334E-07  4.2253920E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
      18  3.2500790E+15  4.4356082E-02  7.8025800E-02  5.1999591E+02  2.3536455E+03  3.6917238E+03  3.1212653E-16  6.5090201E-11  1.0328198E-09  1.3321616E+20  1.3224749E+24  1.0000000E+26  7.5615803E-25  1.1750565E+01  6.1691227E+00  0.0000000E+00  7.9904566E-02  4.7943620E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0454215E-07  4.2294104E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
      19  3.3033038E+15  4.4138700E-02  7.7460677E-02  5.1884915E+02  2.3535231E+03  3.6937636E+03  7.0716181E-17  6.3762883E-11  9.8370773E-10  1.3283901E+20  1.3232825E+24  1.0000000E+26  7.5569654E-25  1.1692977E+01  6.1244412E+00  0.0000000E+00  7.9905395E-02  4.7943559E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0453585E-07  4.2311204E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
