
*******************step:      0 ; time =   0.0000E+00
  1.0872E+06  2.5677E+03  2.5582E+03  2.5778E+03  8.8456E-12  8.1269E-13  1.5739E-11  3.8164E-12  3.2196E-14  1.3269E-11  7.3368E-12  8.0581E-15  1.5664E-11  9.4374E+22  6.0103E+22  1.2208E+23  4.2911E-18  2.4169E-19  1.3491E-17  8.1340E+05  4.9925E+04  2.6233E+06  1.0506E-17  2.5548E-21  2.9765E-17  5.2660E-20 -1.1327E-19  7.8546E-20  6.1391E-18 -1.7163E-17  1.5682E-17  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  7.6928E-03  0.0000E+00  2.1938E-02  5.0371E+03  5.0333E+03  5.0394E+03  0.0000E+00  0.0000E+00  0.0000E+00  9.4871E-01  8.5375E-01  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.1707E-11  2.7118E-13  7.4577E-11
  1.2040E+06  2.5375E+03  2.5276E+03  2.5480E+03  9.0688E-12  6.8398E-13  1.6337E-11  4.1419E-12  3.0020E-15  1.4493E-11  7.3400E-12  2.2379E-13  1.6125E-11  8.8283E+22  6.2806E+22  1.1222E+23  4.3855E-18  1.2706E-19  1.5990E-17  7.6928E+05  2.5872E+04  2.6651E+06  1.2347E-17  7.9614E-21  3.1989E-17  5.1385E-20 -1.1331E-19  7.8526E-20  6.4379E-18 -1.8171E-17  1.6447E-17  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  7.0271E-03  0.0000E+00  1.7734E-02  4.9792E+03  4.9762E+03  4.9815E+03  0.0000E+00  0.0000E+00  0.0000E+00  9.5315E-01  8.8178E-01  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.2573E-11  1.7427E-13  1.0984E-10
  1.3206E+06  2.5063E+03  2.4978E+03  2.5159E+03  9.2789E-12  2.4349E-13  1.6793E-11  4.4581E-12  5.8736E-14  1.5541E-11  7.3252E-12  1.5061E-13  1.6550E-11  7.9764E+22  4.3213E+22  1.0192E+23  4.8245E-18  4.7358E-19  1.9669E-17  7.6842E+05  8.8117E+04  3.1330E+06  1.4321E-17  9.0202E-22  4.0871E-17  5.0058E-20 -1.1426E-19  7.8944E-20  6.8376E-18 -2.1320E-17  1.6567E-17  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  7.1023E-03  0.0000E+00  2.6879E-02  4.9204E+03  4.9147E+03  4.9228E+03  0.0000E+00  0.0000E+00  0.0000E+00  9.5265E-01  8.2081E-01  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.4717E-11  4.7530E-13  1.3944E-10
  1.4367E+06  2.4743E+03  2.4653E+03  2.4854E+03  9.4797E-12  5.7073E-14  1.7915E-11  4.7399E-12  9.5878E-15  1.6622E-11  7.3020E-12  5.0884E-14  1.6037E-11  6.9226E+22  4.4477E+22  9.0624E+22  5.3030E-18  3.7404E-19  2.4506E-17  7.3418E+05  4.8116E+04  2.8386E+06  1.6943E-17  6.1029E-19  5.5426E-17  4.8758E-20 -1.0935E-19  7.4791E-20  7.5495E-18 -2.6843E-17  1.4645E-17  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0825E-03  0.0000E+00  2.2914E-02  4.8605E+03  4.8563E+03  4.8633E+03  0.0000E+00  0.0000E+00  0.0000E+00  9.4612E-01  8.4724E-01  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.5722E-11  4.5490E-13  1.6536E-10
  1.5523E+06  2.4360E+03  2.4266E+03  2.4468E+03  9.6346E-12  1.1700E-13  1.9465E-11  4.9972E-12  4.8352E-14  1.8412E-11  7.2434E-12  1.6775E-14  1.5115E-11  6.1011E+22  3.8984E+22  7.7298E+22  7.2820E-18  1.0375E-18  2.1096E-17  6.2742E+05  4.8082E+04  2.0913E+06  2.1859E-17  4.5782E-21  8.0598E-17  4.7263E-20 -1.0287E-19  6.9150E-20  7.4695E-18 -1.9820E-17  1.6338E-17  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.9368E-03  1.2335E-03  2.3376E-02  4.8004E+03  4.7957E+03  4.8028E+03  0.0000E+00  0.0000E+00  0.0000E+00  9.4042E-01  8.4416E-01  9.9178E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.0898E-11  2.0728E-12  1.0889E-10
  1.6669E+06  2.3806E+03  2.3695E+03  2.3906E+03  1.0720E-11  5.7459E-13  2.1771E-11  5.1630E-12  6.2463E-15  1.9702E-11  8.0222E-12  1.1823E-14  1.8134E-11  3.5244E+21  2.5206E+21  5.1282E+21  3.2688E-17  2.9868E-18  9.8837E-17  2.3175E+05  4.2333E+03  6.8723E+05  3.1317E-17  1.6097E-19  1.2370E-16  5.3868E-20 -1.3416E-19  1.0565E-19  3.2419E-17 -1.0074E-16  7.4096E-17  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  9.8480E-02  8.5411E-02  1.0942E-01  4.7104E+03  4.7067E+03  4.7143E+03  0.0000E+00  0.0000E+00  0.0000E+00  3.4347E-01  2.7051E-01  4.3060E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  3.2341E-11  2.3627E-12  2.0413E-10
  1.7802E+06  2.3248E+03  2.3141E+03  2.3325E+03  2.2220E-11  9.6026E-13  4.9402E-11  6.4456E-12  7.7467E-14  2.2911E-11  1.9179E-11  2.7394E-14  4.9355E-11  6.1841E+20  5.9744E+20  6.4916E+20  8.8319E-17  4.0594E-18  2.9773E-16  1.3076E+05  1.9412E+04  4.1924E+05  2.8052E-16  2.4448E-18  8.9304E-16  1.3156E-19 -3.3326E-19  3.3738E-19  1.0365E-16 -2.5537E-16  2.6971E-16  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.5000E-01  1.5000E-01  1.5000E-01  4.6308E+03  4.6302E+03  4.6316E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  3.8401E-11  1.0135E-12  3.4759E-10
  1.8917E+06  2.2888E+03  2.2804E+03  2.2973E+03  4.1515E-11  2.0353E-12  9.9330E-11  1.2507E-11  4.0044E-14  4.3506E-11  3.4751E-11  1.0513E-13  9.8450E-11  5.3498E+20  5.1503E+20  5.5593E+20  1.0935E-16  3.4472E-18  4.4049E-16  1.1709E+05  3.6920E+03  4.8713E+05  2.8883E-16  1.7621E-18  8.9027E-16  2.2745E-19 -6.3074E-19  6.8576E-19  1.5552E-16 -4.0743E-16  4.1834E-16  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.5000E-01  1.5000E-01  1.5000E-01  4.5671E+03  4.5664E+03  4.5677E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  4.2840E-11  1.3543E-12  5.4314E-10
  2.0006E+06  2.2541E+03  2.2461E+03  2.2627E+03  5.6223E-11  3.7787E-12  1.4883E-10  2.4296E-11  7.5034E-14  8.1569E-11  4.2108E-11  4.3610E-14  1.3067E-10  4.5544E+20  4.3832E+20  4.7228E+20  1.2513E-16  1.1045E-17  5.1290E-16  1.1375E+05  9.1568E+03  4.6538E+05  2.9218E-16  6.7717E-19  8.1244E-16  2.6790E-19 -8.0034E-19  8.8419E-19  1.7304E-16 -5.2788E-16  4.7963E-16  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.5000E-01  1.5000E-01  1.5000E-01  4.5035E+03  4.5028E+03  4.5041E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  4.7575E-11  1.8198E-12  5.4786E-10
  2.1060E+06  2.2170E+03  2.2080E+03  2.2246E+03  6.8791E-11  4.5267E-12  1.9479E-10  3.6178E-11  4.5261E-14  1.3049E-10  4.5639E-11  2.7810E-14  1.4897E-10  3.9063E+20  3.7753E+20  4.0695E+20  1.4989E-16  2.2167E-17  5.3780E-16  1.1653E+05  1.7250E+04  4.1402E+05  3.6710E-16  4.2414E-18  9.7650E-16  2.8662E-19 -8.4541E-19  9.8757E-19  1.9319E-16 -5.5459E-16  4.3082E-16  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.5000E-01  1.5000E-01  1.5000E-01  4.4311E+03  4.4305E+03  4.4319E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  5.9325E-11  2.3856E-12  5.3225E-10
  2.2067E+06  2.1872E+03  2.1791E+03  2.1944E+03  8.2791E-11  1.7162E-12  2.3125E-10  4.7857E-11  1.1163E-12  1.8412E-10  4.7417E-11  1.2331E-13  1.6543E-10  3.2162E+20  3.1129E+20  3.3368E+20  1.8382E-16  1.2480E-17  6.9023E-16  1.1597E+05  7.7285E+03  4.4742E+05  3.7145E-16  1.4824E-18  1.0237E-15  3.0107E-19 -7.9510E-19  1.0647E-18  2.3791E-16 -6.7720E-16  5.3370E-16  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.5000E-01  1.5000E-01  1.5000E-01  4.2770E+03  4.2764E+03  4.2777E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0750E-11  3.3128E-12  6.4400E-10
  2.3018E+06  2.1981E+03  2.1902E+03  2.2057E+03  9.9429E-11  6.1529E-12  2.9110E-10  6.3164E-11  6.0614E-14  2.5000E-10  4.5869E-11  1.8739E-13  1.5110E-10  2.1341E+20  2.0637E+20  2.2096E+20  2.2106E-16  1.0450E-17  7.2548E-16  9.5947E+04  4.2584E+03  3.0998E+05  4.6233E-16  6.6157E-18  1.4345E-15  3.0399E-19 -7.2897E-19  9.8226E-19  2.9558E-16 -7.1063E-16  7.2049E-16  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.5000E-01  1.5000E-01  1.5000E-01  3.8857E+03  3.8851E+03  3.8863E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.2358E-11  3.2618E-12  8.5911E-10
  2.3901E+06  2.1761E+03  2.1678E+03  2.1845E+03  1.1309E-10  9.2386E-12  3.3543E-10  8.0096E-11  2.1109E-12  3.1635E-10  4.0145E-11  3.6135E-13  1.2698E-10  1.6890E+20  1.6291E+20  1.7513E+20  2.0974E-16  2.6823E-17  7.3489E-16  7.1619E+04  8.2340E+03  2.4422E+05  7.6923E-16  1.3653E-18  2.5436E-15  2.7172E-19 -7.6167E-19  9.4023E-19  2.8798E-16 -7.3881E-16  6.6468E-16  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.5000E-01  1.5000E-01  1.5000E-01  3.7994E+03  3.7987E+03  3.8001E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.4835E-11  4.2045E-12  6.6987E-10
  2.4710E+06  2.1368E+03  2.1292E+03  2.1456E+03  1.2190E-10  9.8462E-12  3.4490E-10  8.9850E-11  6.2327E-13  3.5029E-10  5.1213E-11  2.0842E-13  1.3365E-10  1.4874E+20  1.4315E+20  1.5373E+20  1.9003E-16  9.8110E-18  6.0624E-16  5.7118E+04  2.9292E+03  1.8084E+05  1.1152E-15  1.9060E-18  3.4443E-15  3.0525E-19 -8.0347E-19  7.4216E-19  2.2025E-16 -5.8482E-16  5.5285E-16  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.5000E-01  1.5000E-01  1.5000E-01  3.7196E+03  3.7188E+03  3.7203E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  4.7542E-11  2.4979E-12  2.4035E-10
  2.5441E+06  2.0785E+03  2.0702E+03  2.0872E+03  1.2827E-10  3.5382E-12  3.1759E-10  8.6652E-11  6.0274E-13  3.3886E-10  8.1795E-11  2.8646E-13  2.3278E-10  1.4740E+20  1.4180E+20  1.5301E+20  2.4366E-16  1.6436E-17  9.1872E-16  7.1686E+04  4.8444E+03  2.6842E+05  1.1123E-15  3.3555E-18  3.3202E-15  4.8568E-19 -1.4407E-18  1.5850E-18  3.6672E-16 -8.6454E-16  9.1242E-16  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.5000E-01  1.5000E-01  1.5000E-01  3.5434E+03  3.5426E+03  3.5442E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.2081E-11  2.1627E-12  5.3939E-10
  2.6096E+06  2.0411E+03  2.0327E+03  2.0480E+03  1.2360E-10  6.7023E-12  3.1147E-10  7.0767E-11  1.3508E-13  2.7945E-10  9.8122E-11  2.5569E-13  3.0194E-10  1.3768E+20  1.3341E+20  1.4299E+20  3.0056E-16  1.6936E-17  1.3969E-15  8.2665E+04  4.8935E+03  3.7894E+05  8.2314E-16  1.4122E-18  2.3034E-15  5.8404E-19 -1.6796E-18  1.9792E-18  4.6955E-16 -1.0528E-15  1.3706E-15  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.5000E-01  1.5000E-01  1.5000E-01  3.4782E+03  3.4776E+03  3.4790E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  7.4353E-11  2.2713E-12  1.0827E-09
  2.6678E+06  2.0101E+03  2.0035E+03  2.0189E+03  1.0724E-10  5.7523E-12  3.1458E-10  4.8915E-11  7.0134E-14  1.9397E-10  9.5773E-11  6.8271E-13  3.1265E-10  1.2833E+20  1.2330E+20  1.3227E+20  3.3485E-16  1.1921E-17  1.5097E-15  8.6187E+04  3.0449E+03  3.8238E+05  5.2055E-16  2.1221E-18  1.4568E-15  5.7341E-19 -1.5897E-18  1.9400E-18  4.9074E-16 -1.1505E-15  1.4836E-15  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.4945E-01  1.4670E-01  1.5000E-01  3.4280E+03  3.4271E+03  3.4287E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  5.4921E-04  0.0000E+00  3.3005E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.5957E-11  1.2619E-12  1.2313E-09
